locus_id	gene	spearman_r	pvalue	padj
LNC_L00088	KLHL8	-0.5005133358199291	0.012738823748172555	0.48277567956979567
LNC_L00088	GPN1	0.5195483813976398	0.009269373066223314	0.44932164843694306
LNC_L00088	RCAN3	0.5306019987825145	0.007642923494338866	0.4212598491726937
LNC_L00088	EFEMP1	0.5743982604811282	0.0033301956067247045	0.32971975541430515
LNC_L00088	DIAPH2	0.507452987647643	0.01136772303219828	0.47062037195892337
LNC_L00088	MICAL2	0.6061454140521516	0.0016918728264098692	0.25879706945929754
LNC_L00088	DIPK1C	-0.5290004356966908	0.007862676479573089	0.42573118272603644
LNC_L00088	SERPINB1	0.5653765328624362	0.00398838109433942	0.34825780865333816
LNC_L00088	MITF	0.5004630003629437	0.012749243934971708	0.48277567956979567
LNC_L00088	LGI4	0.5491180990671823	0.005452140197319688	0.3829122509297599
LNC_L00088	NTRK3	-0.5131182642097238	0.010340789658958852	0.4609217933134009
LNC_L00197	RYR3	-0.5202914349261624	0.00915172532617962	0.4487711193222931
LNC_L00197	NXPH3	0.5157194539514157	0.009895660126535599	0.45579365956097473
LNC_L00197	P2RY13	0.5054231905720872	0.01175552521657894	0.4728630956734258
LNC_L00197	BTN3A1	-0.6007583000817025	0.0019072731196098545	0.2665739468339896
LNC_L00197	PSTK	-0.5321785854605036	0.007431615893006795	0.41896358054534955
LNC_L00197	NPTX2	-0.5337504459332864	0.0072258092434131374	0.4168899356711633
LNC_L00197	SIGIRR	-0.6198652658008112	0.0012347347267948885	0.22883037321145824
LNC_L00197	ZNF81	-0.5938722489222025	0.0022162925847352207	0.2820795640468824
LNC_L00197	TAF8	-0.5604782166879753	0.0043895083879211556	0.36113487226775426
LNC_L00197	KIAA1586	-0.5080595530999831	0.011253905306040334	0.4698524322825511
LNC_L00197	NPRL3	-0.5669256408685777	0.003868146094773486	0.3444706265842437
LNC_L00197	ITGA3	-0.550197411719452	0.005342705730590689	0.3829122509297599
LNC_L00197	CDK12	-0.5037521756652126	0.012082902286167239	0.4771809083394678
LNC_L00197	RENBP	-0.5538378137983349	0.004987082061789271	0.37638355183315253
LNC_L00197	C17orf100	-0.5297639280798428	0.007757269753614823	0.4234666672052834
LNC_L00197	NPHP4	0.5306063618772638	0.007642331886794421	0.4212598491726937
LNC_L00197	CCDC51	-0.5078395389946142	0.011295080253951371	0.4700404499097601
LNC_L00197	LIMD2	-0.5766046366809845	0.003184022143044529	0.32575402117237623
LNC_L00197	MTARC1	0.5027441959620582	0.012283984536143905	0.4799324190865526
LNC_L00197	VLDLR	-0.5510981899001854	0.005252789299483322	0.38287782922609886
LNC_L00197	AATK	-0.5412656355551752	0.006306302030082855	0.3979935165491809
LNC_L00197	LIN52	0.5150038995073618	0.010016497851074406	0.4573682865144973
LNC_L00197	ARC	-0.6396869263419159	0.0007628581594560944	0.18984417125692976
LNC_L00197	SETMAR	0.6781509815135779	0.0002707149553576875	0.12225836693572985
LNC_L00197	MSANTD7	0.5153634846787724	0.009955621988233411	0.4563497503850552
LNC_L00197	LY75	0.5315356199541067	0.007517196194469736	0.4201393718230977
LNC_L00197	CRTAC1	0.5087687970714571	0.011122014523955644	0.4681524756231881
LNC_L00197	C2orf68	0.5279454188589707	0.008010289442999297	0.4286809307999313
LNC_L00197	RAB9B	0.6395151733622201	0.0007661568340011809	0.18984417125692976
LNC_L00197	FECH	0.5927375656538392	0.002271092155223502	0.2865830037849436
LNC_L00197	ETFDH	-0.5097218082303633	0.01094680357082933	0.46653044137476596
LNC_L00197	TRUB1	0.5253166449891336	0.008388148911853324	0.4354951604568721
LNC_L00197	CCDC174	-0.5713462064620134	0.0035417206330169847	0.3334882913190583
LNC_L00198	ANGPTL4	-0.5908418118175875	0.002365219080234263	0.2897311412007285
LNC_L00198	ZNF185	0.5496716199862565	0.005395784792450395	0.3829122509297599
LNC_L00198	TOMM40	-0.5085148431154054	0.011169092350971481	0.4681524756231881
LNC_L00198	BIN3	-0.5739083885879799	0.003363408322752086	0.3298426490292227
LNC_L00198	COQ8B	-0.6324424712487461	0.0009131129645016061	0.20495048319647047
LNC_L00198	TRAPPC6A	-0.5418752705782631	0.006236213191683727	0.3971903110156882
LNC_L00198	FAAP100	-0.5892620208768988	0.0024461717432265905	0.2946313121285709
LNC_L00198	NOL3	-0.5121732232817032	0.010506553902059743	0.4618265451454832
LNC_L00198	PAWR	0.5246802577039958	0.008481815541203861	0.43736802054089896
LNC_L00198	PPP5C	-0.6682818517080124	0.0003581160656387918	0.13857922559126648
LNC_L00198	GBP4	0.5409552005257637	0.006342244549536861	0.39879217086239455
LNC_L00198	SPDYE10	-0.5186227973861024	0.009417671484081418	0.4504632127671527
LNC_L00198	ZBED4	-0.5637596814057806	0.004117219531227444	0.35362621740603817
LNC_L00198	UBE2E1	-0.5513470383003691	0.005228174067956084	0.38287782922609886
LNC_L00198	MRE11	-0.5637596814057806	0.004117219531227444	0.35362621740603817
LNC_L00198	MEN1	-0.5114553834458285	0.01063392821587141	0.464429765235346
LNC_L00198	C8orf82	-0.5112030854511916	0.01067899808684929	0.4652187124157268
LNC_L00198	AGAP2	-0.5734769158607005	0.0033928932065709454	0.3303727593894053
