"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","locus_id"
2.98585453793426,1.28177982481869,0.584938465903709,2.19130711952477,0.0284295752080313,0.398014052912438,"LNC_L00022"
2.3769022591929,-0.313288448567348,0.472673400697006,-0.662801097132549,0.507457950884241,0.857215638891688,"LNC_L00037"
1.06935494920304,1.19104557113179,0.657098281368767,1.8125836041616,0.0698960685077397,0.652363306072237,"LNC_L00038"
4.80023818726311,0.502190255616766,0.454900131160701,1.1039571572235,0.269611722811378,0.838792026524287,"LNC_L00064"
0.468685026571116,-0.82143832045221,1.37787834158545,-0.596161718825645,0.551067196430371,0.857215638891688,"LNC_L00088"
0.56480494525545,0.705892802614482,0.970430335846257,0.727401830445576,0.466979833515849,0.857215638891688,"LNC_L00091"
8.5753369411236,0.166970693523137,0.264842795757621,0.630452087796056,0.528398840706378,0.857215638891688,"LNC_L00123"
106.514368620253,0.162060890986467,0.121418386219248,1.33473105707261,0.181964385006196,0.838792026524287,"LNC_L00145"
0.470830238615603,0.0665582557727899,0.789240195563962,0.0843320653799568,0.93279241871306,0.973007246147074,"LNC_L00146"
2.12741663756845,0.0363155746384612,0.417519860396362,0.0869792747199761,0.930687986040709,0.973007246147074,"LNC_L00154"
2.24328920376564,-0.134019493081759,0.713503733536907,-0.187832924738055,0.851007624905085,0.973007246147074,"LNC_L00160"
0.937716363085494,-0.225939270545091,0.65522201417248,-0.344828570557789,0.730223252760395,0.973007246147074,"LNC_L00170"
5.87716878439582,0.141384523024908,0.379815139846812,0.372245622125362,0.709709981231088,0.973007246147074,"LNC_L00189"
9.43656737525357,0.13614465428013,0.220660086272341,0.616988131293028,0.537242554238575,0.857215638891688,"LNC_L00197"
1.60039702342453,-0.357838595855702,0.45622911501376,-0.784339675132108,0.432840825070831,0.857215638891688,"LNC_L00198"
11.9106595950379,-0.266303382207069,0.219048909797196,-1.21572566808766,0.224089442817667,0.838792026524287,"LNC_L00200"
2.80810952297608,0.138006724840397,0.46530194438857,0.296596063061255,0.766774916919422,0.973007246147074,"LNC_L00214"
0.725375113690672,0.833810219278263,1.19351853927913,0.698615221998878,0.484792528207308,0.857215638891688,"LNC_L00224"
157.386043235265,-0.196619181251648,0.176540759355399,-1.11373249990292,0.265393962326841,0.838792026524287,"LNC_L00245"
1.69873933904572,-0.655547802944583,0.553719484550652,-1.18389874518605,0.236453146962017,0.838792026524287,"LNC_L00250"
26.5153680583313,-0.00975263027243149,0.230075475944384,-0.0423888301541055,0.96618873259299,0.973007246147074,"LNC_L00253"
2.77312741622697,-0.0337259933233308,0.457958816118882,-0.0736441621741284,0.941293530188609,0.973007246147074,"LNC_L00281"
1.40131283138432,-0.699465751631648,0.50120553658788,-1.39556668985241,0.162845019111981,0.838792026524287,"LNC_L00284"
2.96336167368908,1.3202992971714,0.550634741976408,2.3977769590644,0.016494905767278,0.398014052912438,"LNC_L00295"
0.803607223482993,0.678869832045981,0.695984782539467,0.975409016227284,0.329357413049637,0.857215638891688,"LNC_L00299"
1.03037642530475,-0.0745791551446665,0.873778495577491,-0.0853524726485472,0.93198117654931,0.973007246147074,"LNC_L00317"
7.66795125189177,0.202873683902559,0.253630928552838,0.799877542774892,0.423781750289425,0.857215638891688,"LNC_L00320"
1.23839967081738,-0.0228487603877238,0.675262517769598,-0.0338368557212292,0.973007246147074,0.973007246147074,"LNC_L00336"
